,id,providerUniqueId,name,type,projects,firstSeen,lastSeen,properties._environments,properties._productIDs,properties._techIDs,properties._vertexID,properties.atRestEncryption,properties.cloudPlatform,properties.cloudProviderURL,properties.creationDate,properties.externalId,properties.fullResourceName,properties.hasBackups,properties.isManaged,properties.isPaaS,properties.kind,properties.name,properties.nativeType,properties.providerUniqueId,properties.region,properties.regionLocation,properties.requiresSSL,properties.resourceGroupExternalId,properties.sizeGB,properties.status,properties.subscriptionExternalId,properties.updatedAt,properties.version,properties.zone,properties.architecture,properties.deploymentCoverage_sensor_deploymentStatus,properties.deploymentCoverage_sensor_recommendedSensorType,properties.deploymentCoverage_sensor_supported,properties.instanceType,properties.isContainerHost,properties.isEphemeral,properties.isFromAWSMarketplace,properties.memoryGB,properties.operatingSystem,properties.passwordAuthDisabled,properties.tags.Name,properties.totalDisks,properties.vCPUs,properties.encrypted,properties.encryptionInTransit,properties.isPublic,properties.loggingEnabled,properties.publicExposure,properties.regionType,properties.retentionPeriod,properties.versioningEnabled,properties.webHostingEnabled,properties.tags.stop_EST,properties.tags.Owner,properties.tags.Purpose,properties.tags.SE_DEMO,properties.tags.start_EST,Finding ID,Category,Classifier,Unique Matches,Total Matches,Severity,Finding Examples
81,49ed78ff-c7ca-5e1f-97e4-976df0ff3380,,creditacceptance-poc_edge,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T19:01:53.456893Z,2024-12-12T10:35:46Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,2024,49ed78ff-c7ca-5e1f-97e4-976df0ff3380,,AWS,,,i-0d5f49bdc2c559336##CloudPlatform/DBServer##/opt/owl/postgres/data,,,False,False,PostgreSQL,creditacceptance-poc_edge,HostedTechnologyConfigurationDBServer,,us-east-1,US,,,0.0,,482457381153,2024-11-26T22:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i-0d5f49bdc2c559336##CloudPlatform/DBServer##/opt/owl/postgres/data##BUILTIN-1,DataCategoryPII,Email,4,4,MEDIUM,"[{""path"":""postgres.public.rule_repo"",""key"":""example_1"",""value"":""b***@vysolar.com"",""evidenceId"":""29e01b6e6cb0f008d7a1350c618d3292""},{""path"":""postgres.public.users"",""key"":""email"",""value"":""d***@default.com"",""evidenceId"":""c261c63a6018893a76858204430e358f""},{""path"":""postgres.public.rule_repo"",""key"":""example_3"",""value"":""s***@collibra.com"",""evidenceId"":""29e01b6e6cb0f008d7a1350c618d3292""}]"
82,dc6c68d3-fb36-5670-9c08-7307d930474a,arn:aws:s3:::kiel-collibra-dq,kiel-collibra-dq,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:26.469405Z,2024-12-13T05:41:30Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,dc6c68d3-fb36-5670-9c08-7307d930474a,,AWS,https://console.aws.amazon.com/s3/buckets/kiel-collibra-dq?region=us-east-2,2021-09-30T18:13:49Z,kiel-collibra-dq,,,,,,kiel-collibra-dq,bucket,arn:aws:s3:::kiel-collibra-dq,us-east-2,US,,,,Active,482457381153,2024-12-10T13:21:53Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,True,False,,,,,,kiel-collibra-dq##BUILTIN-125,DataCategoryPII,Name,69,69,HIGH,"[{""path"":""MOCK_DATA (1).csv"",""key"":""first_name/last_name"",""value"":""Ma***St****s"",""evidenceId"":""3d86836b88b86ee1c25efc0bea33822d"",""contentSizeBytes"":77526},{""path"":""Sales_Data.csv"",""key"":""First_Name/Last_Name"",""value"":""Ha*** R*****d"",""evidenceId"":""0420f4d0ccc54ad6c38bc2906fce9201"",""contentSizeBytes"":665080},{""path"":""MOCK_DATA (1).csv"",""key"":""first_name/last_name"",""value"":""Ma***s *******k"",""evidenceId"":""3d86836b88b86ee1c25efc0bea33822d"",""contentSizeBytes"":77526},{""path"":""Sales_Data.csv"",""key"":""First_Name/Last_Name"",""value"":""Ru*** C*******l"",""evidenceId"":""0420f4d0ccc54ad6c38bc2906fce9201"",""contentSizeBytes"":665080}]"
83,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,arn:aws:s3:::confirmation-deletion-pending,confirmation-deletion-pending,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:23.827772Z,2024-12-13T05:41:28Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,,AWS,https://console.aws.amazon.com/s3/buckets/confirmation-deletion-pending?region=us-east-1,2024-05-18T06:17:34Z,confirmation-deletion-pending,,,,,,confirmation-deletion-pending,bucket,arn:aws:s3:::confirmation-deletion-pending,us-east-1,US,,,,Active,482457381153,2024-12-11T17:15:09Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,confirmation-deletion-pending##BUILTIN-412,DataCategoryDigitalIdentity,Site ID,32,849,MEDIUM,"[{""path"":""cortesdq/Wyndham/Stay data for Collibra.csv"",""key"":""site_id"",""value"":""8***7"",""evidenceId"":""8622d84caba67969af4338c2aa4a83b9"",""contentSizeBytes"":403383},{""path"":""cortesdq/Wyndham/DI22343.05042023.xml.2023-04-05.09_27_01.370.json"",""key"":""site_id"",""location"":""[108]/site_id"",""value"":""2***3"",""evidenceId"":""d3e3e001c645d2b65b581768bcb17349"",""contentSizeBytes"":356291},{""path"":""cortesdq/Wyndham/LQ15401.04052023.xml.2023-04-05.09_37_31.465.json"",""key"":""site_id"",""location"":""[0]/site_id"",""value"":""1***1"",""evidenceId"":""486240e7edf4ba6c9090600b937539ba"",""contentSizeBytes"":232690},{""path"":""cortesdq/Wyndham/LQ15401.04052023.xml.2023-04-05.09_37_31.465Stay.json"",""key"":""site_id"",""location"":""[0]/site_id"",""value"":""1***1"",""evidenceId"":""25dcfbfdfaba92b51d55dc4127daa3a6"",""contentSizeBytes"":23919},{""path"":""cortesdq/Wyndham/output-onlinecsvtools.json"",""key"":""site_id"",""location"":""[0]/site_id"",""value"":""1***1"",""evidenceId"":""cbafbd6b381cbb6469937189c57f4615"",""contentSizeBytes"":34843},{""path"":""cortesdq/Wyndham/Stay data for Collibra.csv"",""key"":""site_id"",""value"":""8***7"",""evidenceId"":""8622d84caba67969af4338c2aa4a83b9"",""contentSizeBytes"":403383},{""path"":""cortesdq/Wyndham/DI22343.05042023.xml.2023-04-05.09_27_01.370.json"",""key"":""site_id"",""location"":""[380]/site_id"",""value"":""2***3"",""evidenceId"":""d3e3e001c645d2b65b581768bcb17349"",""contentSizeBytes"":356291},{""path"":""cortesdq/Wyndham/LQ15401.04052023.xml.2023-04-05.09_37_31.465.json"",""key"":""site_id"",""location"":""[17]/site_id"",""value"":""1***1"",""evidenceId"":""486240e7edf4ba6c9090600b937539ba"",""contentSizeBytes"":232690},{""path"":""cortesdq/Wyndham/LQ15401.04052023.xml.2023-04-05.09_37_31.465Stay.json"",""key"":""site_id"",""location"":""[16]/site_id"",""value"":""1***1"",""evidenceId"":""25dcfbfdfaba92b51d55dc4127daa3a6"",""contentSizeBytes"":23919}]"
84,5ce98107-0ab2-5295-b53d-c8d12780adb5,arn:aws:s3:::wagners3bucket2,wagners3bucket2,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:23.673574Z,2024-12-13T05:41:31Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,5ce98107-0ab2-5295-b53d-c8d12780adb5,,AWS,https://console.aws.amazon.com/s3/buckets/wagners3bucket2?region=us-east-1,2023-11-22T18:28:35Z,wagners3bucket2,,,,,,wagners3bucket2,bucket,arn:aws:s3:::wagners3bucket2,us-east-1,US,,,,Active,482457381153,2024-12-10T13:21:55Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,wagners3bucket2##UNMODIFIED-BUCKET-1,DataCategoryStaleData,Unmodified Bucket,0,0,MEDIUM,
85,4b6076f9-330e-5f91-a265-e53fe4bd5e50,,PubSecDQ,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T22:19:31.737233Z,2024-12-12T12:31:58Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,2024,4b6076f9-330e-5f91-a265-e53fe4bd5e50,,AWS,,,i-013ebc0d8bff0950a##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data,,,False,False,PostgreSQL,PubSecDQ,HostedTechnologyConfigurationDBServer,,us-east-1,US,,,0.0,,482457381153,2024-11-26T22:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i-013ebc0d8bff0950a##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data##BUILTIN-438,DataCategoryDigitalIdentity,IP Address,10,837,INFO,"[{""path"":""postgres.workshop1.activity_audit"",""key"":""source_ip"",""location"":""source_ip"",""value"":""10***6.******4"",""evidenceId"":""937e8aaee54c1ed6370912e6454c4b35""},{""path"":""postgres.public.activity_audit"",""key"":""source_ip"",""location"":""source_ip"",""value"":""72***.2***1"",""evidenceId"":""9438cd7d384e11be67ebe059e632317c""},{""path"":""postgres.demos.activity_audit"",""key"":""source_ip"",""location"":""source_ip"",""value"":""10***6.******4"",""evidenceId"":""b74a7567e84bddb43c6a32668a0aca1e""},{""path"":""postgres.workshop1.activity_audit"",""key"":""source_ip"",""location"":""source_ip"",""value"":""98***2.******1"",""evidenceId"":""937e8aaee54c1ed6370912e6454c4b35""}]"
86,8d073c69-d114-5f47-86f9-31a2fc3500df,arn:aws:s3:::connectivity.collibra.com,connectivity.collibra.com,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:24.96273Z,2024-12-13T05:41:29Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,8d073c69-d114-5f47-86f9-31a2fc3500df,,AWS,https://console.aws.amazon.com/s3/buckets/connectivity.collibra.com?region=us-east-1,2020-07-16T11:36:59Z,connectivity.collibra.com,,,,,,connectivity.collibra.com,bucket,arn:aws:s3:::connectivity.collibra.com,us-east-1,US,,,,Active,482457381153,2024-12-10T13:21:51Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,Laura Fontan,connectivity.collibra.com,,,connectivity.collibra.com##BUILTIN-244,DataCategoryPII,Employee Id,53,53,INFO,"[{""path"":""xmlfiles/Employee.xml"",""key"":""employee/id"",""location"":""/root/employee[1]/id"",""value"":""4***"",""evidenceId"":""cc8b4922a128091bc3ec3de27298e798"",""contentSizeBytes"":57121}]"
87,4b6076f9-330e-5f91-a265-e53fe4bd5e50,,PubSecDQ,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T22:19:31.737233Z,2024-12-12T12:31:58Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,2024,4b6076f9-330e-5f91-a265-e53fe4bd5e50,,AWS,,,i-013ebc0d8bff0950a##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data,,,False,False,PostgreSQL,PubSecDQ,HostedTechnologyConfigurationDBServer,,us-east-1,US,,,0.0,,482457381153,2024-11-26T22:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i-013ebc0d8bff0950a##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data##BUILTIN-441,DataCategoryFinancial,Transaction Details,9,32,LOW,"[{""path"":""postgres.public.owl_check_history"",""key"":""transaction_date"",""location"":""query"",""value"":""0***2"",""evidenceId"":""e358749c0672cd9fc7be104e818c4a89""},{""path"":""postgres.public.owlcheck_q"",""key"":""transaction_date"",""location"":""cmd_line"",""value"":""0***2"",""evidenceId"":""4790d52462cacfdcbd92000aee6d48ef""},{""path"":""postgres.public.agent_q"",""key"":""transaction_date"",""location"":""cmd_line"",""value"":""3***5"",""evidenceId"":""25ee25460bebab9bc4486551e3455789""},{""path"":""postgres.public.owl_check_repo"",""key"":""transaction_date"",""location"":""cmd_line_t"",""value"":""3***5"",""evidenceId"":""498c962b8c27de6c9f709300ec67cde7""},{""path"":""postgres.workshop1.web_log"",""key"":""TRANSACTION_DATE"",""location"":""log_desc"",""value"":""0***5"",""evidenceId"":""3a229e7765eab6c7d023289eecda8d08""},{""path"":""postgres.public.owl_check_history"",""key"":""transaction_date"",""location"":""cmd_line"",""value"":""i****2"",""evidenceId"":""e358749c0672cd9fc7be104e818c4a89""},{""path"":""postgres.public.owlcheck_q"",""key"":""transaction_date"",""location"":""cmd_line"",""value"":""i****2"",""evidenceId"":""4790d52462cacfdcbd92000aee6d48ef""},{""path"":""postgres.public.agent_q"",""key"":""transaction_date"",""location"":""cmd_line"",""value"":""i****2"",""evidenceId"":""25ee25460bebab9bc4486551e3455789""},{""path"":""postgres.public.owl_check_repo"",""key"":""transaction_date"",""location"":""cmd_line_t"",""value"":""i****2"",""evidenceId"":""498c962b8c27de6c9f709300ec67cde7""}]"
88,4b6076f9-330e-5f91-a265-e53fe4bd5e50,,PubSecDQ,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T22:19:31.737233Z,2024-12-12T12:31:58Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,2024,4b6076f9-330e-5f91-a265-e53fe4bd5e50,,AWS,,,i-013ebc0d8bff0950a##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data,,,False,False,PostgreSQL,PubSecDQ,HostedTechnologyConfigurationDBServer,,us-east-1,US,,,0.0,,482457381153,2024-11-26T22:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i-013ebc0d8bff0950a##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data##BUILTIN-182,DataCategoryPHI,Patient ID,1,1,LOW,"[{""path"":""postgres.public.observation"",""key"":""patient_id"",""location"":""obs"",""value"":""4**"",""evidenceId"":""a4ea6afe5f96f6d19cc2a56a574ac511""}]"
89,000ded07-9061-5858-9294-7532135dbe4d,arn:aws:s3:::hoelbucket,hoelbucket,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:24.241074Z,2024-12-13T05:41:31Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,000ded07-9061-5858-9294-7532135dbe4d,,AWS,https://console.aws.amazon.com/s3/buckets/hoelbucket?region=eu-west-3,2021-06-22T08:16:09Z,hoelbucket,,,,,,hoelbucket,bucket,arn:aws:s3:::hoelbucket,eu-west-3,FR,,,,Active,482457381153,2024-12-10T13:21:55Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,hoelbucket##BUILTIN-1,DataCategoryPII,Email,1,2,MEDIUM,"[{""path"":""SchneiderElectricIoT/collibra-timeseries/_delta_log/00000000000000000000.json"",""key"":""commitInfo/userName"",""value"":""m***@se.com"",""evidenceId"":""d56683f892665815cf4a0bc3788820da"",""contentSizeBytes"":225797},{""path"":""SchneiderElectricIoT/collibra-timeseries/_delta_log/00000000000000000001.json"",""key"":""commitInfo/userName"",""value"":""m***@se.com"",""evidenceId"":""b72cbcf80b90b057f2aa04fe4be42191"",""contentSizeBytes"":3198}]"
90,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,arn:aws:s3:::confirmation-deletion-pending,confirmation-deletion-pending,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:23.827772Z,2024-12-13T05:41:28Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,,AWS,https://console.aws.amazon.com/s3/buckets/confirmation-deletion-pending?region=us-east-1,2024-05-18T06:17:34Z,confirmation-deletion-pending,,,,,,confirmation-deletion-pending,bucket,arn:aws:s3:::confirmation-deletion-pending,us-east-1,US,,,,Active,482457381153,2024-12-11T17:15:09Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,confirmation-deletion-pending##BUILTIN-232,DataCategoryPII,Legal Entity Identifier (LEI),663,674,MEDIUM,"[{""path"":""joshz-collibra-dq/moodys/esg_entity_master.parquet"",""key"":""LEI"",""location"":""LEI"",""value"":""98***0U**...**04 (20 chars)"",""evidenceId"":""b9615330df4f5a505ba2efd5172e6378""}]"
91,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,arn:aws:s3:::confirmation-deletion-pending,confirmation-deletion-pending,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:23.827772Z,2024-12-13T05:41:28Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,,AWS,https://console.aws.amazon.com/s3/buckets/confirmation-deletion-pending?region=us-east-1,2024-05-18T06:17:34Z,confirmation-deletion-pending,,,,,,confirmation-deletion-pending,bucket,arn:aws:s3:::confirmation-deletion-pending,us-east-1,US,,,,Active,482457381153,2024-12-11T17:15:09Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,confirmation-deletion-pending##BUILTIN-441,DataCategoryFinancial,Transaction Details,8,47529,LOW,"[{""path"":""aalqinneh/reference_extracts/sales_transactions.json"",""key"":""transaction_data/transaction_date"",""location"":""/transaction_data[0]/transaction_date"",""value"":""0***3"",""evidenceId"":""174d5e1ad85a9535a12942e3c7eb283b"",""contentSizeBytes"":926296},{""path"":""aalqinneh/reference_extracts/sales_txn_raw.json"",""key"":""transaction_date"",""location"":""[0]/transaction_date"",""value"":""0***3"",""evidenceId"":""60f8ec8fdd3748c0fb771a3fca4d0839"",""contentSizeBytes"":926090},{""path"":""aalqinneh/reference_extracts/sales_txn_source.json"",""key"":""transaction_date"",""location"":""[0]/transaction_date"",""value"":""0***3"",""evidenceId"":""00d2c77820bff6691ee5afe259865e21"",""contentSizeBytes"":926273},{""path"":""cortesdq/BCP_Workshop/data semiestructurada.csv"",""key"":""transactionCode"",""value"":""1***"",""evidenceId"":""bd16564ab0c235e39e1c9f80d509bb29"",""contentSizeBytes"":120642307},{""path"":""aalqinneh/daily-sales/Transaction_Data.csv"",""key"":""Transaction_Date"",""value"":""0***3"",""evidenceId"":""d3085c29760ee790f11f96becd4b28bb"",""contentSizeBytes"":236345},{""path"":""aalqinneh/sample/Transaction_Data_excel.xlsx##Transaction_Data"",""key"":""Transaction_Date"",""value"":""0***3"",""evidenceId"":""15b7c1316e681db592c8136cd26cd1f6"",""contentSizeBytes"":248800},{""path"":""cortesdq/DQ_Sales_Data.csv"",""key"":""Transaction_Date"",""value"":""0***3"",""evidenceId"":""782eabc9fa3fc0aa31aad4a7cf112dee"",""contentSizeBytes"":665080},{""path"":""cortesdq/DQ_Transaction_Data.csv"",""key"":""Transaction_Date"",""value"":""0***3"",""evidenceId"":""3656fed0eb40b8bfb20e15a5268e8907"",""contentSizeBytes"":236345},{""path"":""prashdq/sampledata/csv/Transaction_Data.csv"",""key"":""Transaction_Date"",""value"":""0***3"",""evidenceId"":""8e687f289bf14d215f553c080e148add"",""contentSizeBytes"":236345}]"
92,6bdc6088-0f82-5578-bc4e-42a97bcda426,arn:aws:s3:::aws-athena-query-results-us-east-1-482457381153,aws-athena-query-results-us-east-1-482457381153,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:22.458781Z,2024-12-13T05:41:27Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,6bdc6088-0f82-5578-bc4e-42a97bcda426,,AWS,https://console.aws.amazon.com/s3/buckets/aws-athena-query-results-us-east-1-482457381153?region=us-east-1,2021-06-23T08:53:56Z,aws-athena-query-results-us-east-1-482457381153,,,,,,aws-athena-query-results-us-east-1-482457381153,bucket,arn:aws:s3:::aws-athena-query-results-us-east-1-482457381153,us-east-1,US,,,,Active,482457381153,2024-12-10T13:21:49Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,aws-athena-query-results-us-east-1-482457381153##BUILTIN-32,DataCategoryPII,Phone Number,3,4,MEDIUM,"[{""path"":""Unsaved/2024/05/13/2b53c553-a515-41b5-91cd-187062bc648a.csv"",""key"":""phone"",""value"":""17***55*****5"",""evidenceId"":""55b4c609b9cdfff3f38ce3105ce5abff"",""contentSizeBytes"":2574}]"
93,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,arn:aws:s3:::confirmation-deletion-pending,confirmation-deletion-pending,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:23.827772Z,2024-12-13T05:41:28Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,,AWS,https://console.aws.amazon.com/s3/buckets/confirmation-deletion-pending?region=us-east-1,2024-05-18T06:17:34Z,confirmation-deletion-pending,,,,,,confirmation-deletion-pending,bucket,arn:aws:s3:::confirmation-deletion-pending,us-east-1,US,,,,Active,482457381153,2024-12-11T17:15:09Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,confirmation-deletion-pending##BUILTIN-438,DataCategoryDigitalIdentity,IP Address,813,14880,INFO,"[{""path"":""pascal-s3-dq/itg_jproaccesslog_pipe_delimited.csv"",""key"":""ip"",""value"":""18***.6****0"",""evidenceId"":""09264c903b7152c69b2a68fff3a78069"",""contentSizeBytes"":303265599},{""path"":""cortesdq/BCP_Workshop/data semiestructurada.csv"",""key"":""ipAddresses"",""value"":""12**0***1"",""evidenceId"":""1b3bf2e84219c6e22d607424fccc9f41"",""contentSizeBytes"":120642307},{""path"":""pascal-s3-dq/itg_jproaccesslog_pipe_delimited.csv"",""key"":""ip"",""value"":""12***25******2"",""evidenceId"":""09264c903b7152c69b2a68fff3a78069"",""contentSizeBytes"":303265599}]"
94,4b6076f9-330e-5f91-a265-e53fe4bd5e50,,PubSecDQ,DB_SERVER,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T22:19:31.737233Z,2024-12-12T12:31:58Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,2024,4b6076f9-330e-5f91-a265-e53fe4bd5e50,,AWS,,,i-013ebc0d8bff0950a##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data,,,False,False,PostgreSQL,PubSecDQ,HostedTechnologyConfigurationDBServer,,us-east-1,US,,,0.0,,482457381153,2024-11-26T22:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i-013ebc0d8bff0950a##CloudPlatform/DBServer##/home/collibradq/owl/postgres/data##BUILTIN-453,DataCategoryFinancial,Bank Name,1,1,MEDIUM,"[{""path"":""postgres.demos.observation"",""key"":""HEARTLAND FINANCIAL USA"",""location"":""obs"",""value"":""HE***LA**...**SA (23 chars)"",""evidenceId"":""cdfb02d878697b18e4b15d9a9ec02cf1""}]"
95,620e5d70-ad58-5c5f-943a-9ebc70a564e9,arn:aws:s3:::se-east,se-east,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:23.233621Z,2024-12-13T05:41:30Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,620e5d70-ad58-5c5f-943a-9ebc70a564e9,,AWS,https://console.aws.amazon.com/s3/buckets/se-east?region=us-east-1,2022-12-14T19:18:30Z,se-east,,,,,,se-east,bucket,arn:aws:s3:::se-east,us-east-1,US,,,,Active,482457381153,2024-12-11T17:15:09Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,se-east##BUILTIN-1,DataCategoryPII,Email,1000,1000,CRITICAL,"[{""path"":""Sales_Data.csv"",""key"":""Email"",""value"":""a***@upenn.edu"",""evidenceId"":""7232600d2e29672c68d1c9321464a19a"",""contentSizeBytes"":665092}]"
96,8d073c69-d114-5f47-86f9-31a2fc3500df,arn:aws:s3:::connectivity.collibra.com,connectivity.collibra.com,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:24.96273Z,2024-12-13T05:41:29Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,8d073c69-d114-5f47-86f9-31a2fc3500df,,AWS,https://console.aws.amazon.com/s3/buckets/connectivity.collibra.com?region=us-east-1,2020-07-16T11:36:59Z,connectivity.collibra.com,,,,,,connectivity.collibra.com,bucket,arn:aws:s3:::connectivity.collibra.com,us-east-1,US,,,,Active,482457381153,2024-12-10T13:21:51Z,,,,,,,,,,,,,,,,,True,False,False,True,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,Laura Fontan,connectivity.collibra.com,,,connectivity.collibra.com##BUILTIN-374,DataCategoryFinancial,Price,7,14,INFO,"[{""path"":""jsonfiles/Events.json"",""key"":""ProductPrice/RetailPrice"",""location"":""[0]/Data/Products[2]/ProductPrice/RetailPrice"",""value"":""6**"",""evidenceId"":""be41b0af911202d4776ab1be13b4eeda"",""contentSizeBytes"":6796}]"
97,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,arn:aws:s3:::confirmation-deletion-pending,confirmation-deletion-pending,BUCKET,[{'id': 'b827013d-e8f2-52ba-9903-eadf943ee9da'}],2024-11-12T18:17:23.827772Z,2024-12-13T05:41:28Z,Production,b827013d-e8f2-52ba-9903-eadf943ee9da,3136,bd0c04a3-e4c7-515c-9f45-76edd0fc4c7a,,AWS,https://console.aws.amazon.com/s3/buckets/confirmation-deletion-pending?region=us-east-1,2024-05-18T06:17:34Z,confirmation-deletion-pending,,,,,,confirmation-deletion-pending,bucket,arn:aws:s3:::confirmation-deletion-pending,us-east-1,US,,,,Active,482457381153,2024-12-11T17:15:09Z,,,,,,,,,,,,,,,,,True,False,False,False,PublicExposureInvalid,BucketRegionTypeMultiRegion,0.0,False,False,,,,,,confirmation-deletion-pending##BUILTIN-432,DataCategoryFinancial,Invoice Details,1,3,LOW,"[{""path"":""cortesdq/LabExercises/CompanyA_BillTo.csv"",""key"":""INVOICE"",""value"":""F***"",""evidenceId"":""e14393a85e41f33b933827e01b0bb007"",""contentSizeBytes"":2924478},{""path"":""cortesdq/LabExercises/CompanyA_BillTo_timeSeriesBased.csv"",""key"":""INVOICE"",""value"":""F***"",""evidenceId"":""c3184247c84925525175f996dfc61b0b"",""contentSizeBytes"":2932852},{""path"":""cortesdq/timeSeriesBased.csv"",""key"":""INVOICE"",""value"":""F***"",""evidenceId"":""7a77f6e75bb80c8d291f3e6981a13a29"",""contentSizeBytes"":2932852}]"
